index,tweet,humor,prejudice_woman,prejudice_lgbtiq,prejudice_inmigrant_race,gordofobia,mean_prejudice,backtranslated
40001,"Según la ministra, vos hermano, vecino, papá, hijo, amigo y compañero sos un violador en potencia.
Con esta misma calidad argumentativa legalizaron el aborto... URL",0,1,0,0,0,3.0,"Según el ministro, su hermano, vecino, papá, hijo, amigo y compañero son un violador potencial.
Con esta misma calidad argumentativa legalizaron el aborto ... URL"
42802,Tengo miedo de hacerme famoso y que entonces de repente todos me quisieran follar pero entonces yo no podría porque en realidad me estaría aprovechando de ellos de una forma machista.,0,1,0,0,0,1.8,"Tengo miedo de hacerme famoso y, de repente, todos querían follarme, pero no pude porque realmente me aprovecharía de una manera machista."
3439,La locura feminazi no conoce fronteras. URL,0,1,0,0,0,3.6,La locura de Feminozi no conoce fronteras. Url
16738,Yo tambien prefiero a las mujeres naturales.... URL,0,1,0,0,0,2.8,También prefiero las mujeres naturales ... URL
4390,"Papá mata a mamá, delito de odio machista, mamá mata a papá, mujer matratada que se libera de su opresor.
Papá mata a sus hijos, violencia vicaria contra la madre.
Mamá mata a sus hijos, suicidio en dos fases por enajenación mental.
Muy coherente todo.",0,1,0,0,0,3.8,"Papá mata a mamá, crimen de odio macho, mamá mata a papá, mujer femenina que es liberada de su opresor.
Papá mata a sus hijos, violencia de Vicaria contra la madre.
Mamá mata a sus hijos, suicidio en dos fases por alienación mental.
Muy coherente todo."
34112,Las feministas odian mas a la mujer provida que al hombre machista,0,1,0,0,0,3.4,Las feministas odian a la mujer provida más que al hombre machista
42314,"El feminismo solo busca generar victimismo, no soluciones",0,1,0,0,0,2.8,"El feminismo solo busca generar víctimas, no soluciones"
35794,MENTION tio quieres matar mujeres? eso me encanta podemos quedar y matar mujeres,0,1,0,0,0,4.6,"Mencione un chico, ¿quieres matar a las mujeres? Me encanta que podamos quedarnos y matar mujeres"
35814,"MENTION MENTION MENTION Jajajaja par de simios, aunque les duela es la verdad, muchas solo son “feministas” por moda o likes, paren de mamar.",0,1,0,0,0,2.8,"Mencione mencionar jajaja para simios, aunque duele es la verdad, muchas son solo ""feministas"" para la moda o me gusta, dejan de lactancia."
19565,teoria: no estan locas simplemente son mujeres,0,1,0,0,0,4.4,Teoría: no están locas son simplemente mujeres
26028,"Ese Irán, tan favorito a los progres.
😢😢😢😢😢
Irán: Las prisioneras vírgenes deben ser violadas antes de la ejecución, para evitar que entren en el Paraíso. URL",0,1,0,0,0,3.4,"Ese Irán, tan favorito para progresar.
😢😢😢😢😢
Irán: Los prisioneros de Virgin deben ser violados antes de la ejecución, para evitar que ingresen al paraíso. Url"
30722,"Una vez escuche a una que utilizaba la palabra prostiputa,y me pareció una máquina, mezcla prostituta  y puta",0,1,0,0,0,3.4,"Una vez escuché a uno que usó la palabra prostiputa, y parecía una máquina, una prostituta y puta"
14056,MENTION No saben contar las feminazis,0,1,0,0,0,3.4,Mención no sé cómo decir feminazis
33404,El Curling es un deporte que se inventaron para que las mujeres pensasen que fregar el suelo es un deporte,0,1,0,0,0,3.6,El curling es un deporte que se inventó para que las mujeres pensaban en fregar el suelo es un deporte
28334,"El feminismo desafiando las leyes de la física.

Así todo...

 Perroflautas   URL",0,1,0,0,0,1.6,"El feminismo desafía las leyes de la física.

Entonces ...

 Perro url"
39440,El feminismo no busca ayudar a las mujeres. Busca la forma de complicarle la vida a los hombres: URL,0,1,0,0,0,2.4,El feminismo no busca ayudar a las mujeres. Busque formas de complicar la vida de los hombres: URL
79379,Es pecado que la mujer (costilla del hombre) luzca varonil y menos femenina. Así lo describe la Bíblia.,0,1,0,0,0,3.6,Es un pecado que la mujer (la costilla del hombre) se ve varonil y menos femenina. Esto es descrito por Biblia.
79376,¿Cuándo tiene una mujer dos neuronas? Cuando está embarazada.,0,1,0,0,0,4.2,¿Cuándo una mujer tiene dos neuronas? Cuando ella está embarazada.
18371,"Día 48

¿Cual es la diferencia entre una mujer actual y una mujer del siglo pasado?
- A la del siglo pasado habia que apartarle las bragas para verle el culo, a la actual hay que apartarle el culo para verle las bragas

HASHTAG   HASHTAG   HASHTAG  ",0,1,0,0,0,3.8,"Día 48

¿Cuál es la diferencia entre una mujer actual y una mujer del siglo pasado?
- En el siglo pasado, el pantalón

Hashtag hashtag hashtag"
18084,"La feminazi y su insaciable avaricia.

¿En qué consiste la maniobra de Sánchez para asignar un cargo vitalicio a Fernández de la Vega? 
URL",0,1,0,0,0,3.6,"Feminazi y su avaricia insaciable.

¿Qué consiste en la maniobra de Sánchez para asignar una posición de vida a Fernández de la Vega?
Url"
14831,"El feminismo solo ""defiende"" a las mujeres que se dejan adoctrinar por su ideología totalitaria URL",0,1,0,0,0,2.6,"El feminismo solo ""defiende"" a las mujeres que se dejan adoctrinar por su ideología de URL totalitaria"
30393,"Ojalá un movimiento en URL para abolir el feminismo de Twitter, que ya va oliendo a cerrado desde hace meses.",0,1,0,0,0,2.0,"Esperemos que un movimiento en URL para abolir el feminismo de Twitter, que ya ha olido durante meses."
27921,"Las tribus urbanas son para personas acomplejadas que nunca han encajando en ningún sitio ni grupo.
Infelices que se agarran con fuerza a lo primero que pillan y se dejan llevar por muy locas que sean sus ideas.

Eso es el ultrafeminismo actual.

URL",0,1,0,0,0,2.6,"Las tribus urbanas son para personas complejas que nunca han encajado en ningún lugar o grupo.
Infeliz que se apoderan de lo primero que atrapan y se dejan llevar por sus ideas muy locas.

Ese es el ultrafeminismo actual.

Url"
33060,"¿Tendrán relación las feministas modernas con el cringe?
Porque recibo el mismo tipo de respuestas y perfiles.
Feministas, decir algo absurdo. URL",0,1,0,0,0,3.0,"¿Se relacionarán las feministas modernas con el estremecimiento?
Porque recibo el mismo tipo de respuestas y perfiles.
Feministas, dicen algo absurdo. Url"
5239,"MENTION Te invito a que leas un libro titulado: ""Soltera pero depilada"", dedicado a aquellas mujeres que nunca pierden la esperanza. 😉👍",0,1,0,0,0,3.2,"Mencione invitarlo a leer un libro titulado: ""Soltero pero afeitado"", dedicado a aquellas mujeres que nunca pierden la esperanza. 😉👍"
16009,"MENTION MENTION Tengo a los provida deseandome la muerte, diciendome inutil, retardada mental, traidora, feminazi, idiota, lo mismo q me hacian las feministas. Son la misma mierda eh, con distinto olor nomaaaa",0,1,0,0,0,3.4,"Mencione que el Provida quiere la muerte, diciéndome inútil, retrasado mentalmente, traidor, feminazi, idiota, lo mismo que las feministas me hicieron. Son la misma mierda, eh, con un olor diferente a Nomaaa"
41715," Sin Filtros  
La ideología de género le a hecho un daño terrible a las feminazis Chilenas, las a convertido en entes no pensantes esclavas de la ideología sectaria de ultra izquierda 
Les quito lo femenino y la decencia, la ideología de género se debe prohibir en Chile URL",0,1,0,0,0,2.8," Sin filtros
La ideología de género ha causado un daño terrible a las feminazis chilenas, las convertidas en esclavos no pensativos de la ideología sectaria de ultra izquierda
Elimino la femenina y la decencia, la ideología de género debe estar prohibida en la URL de chile"
34201,"Carne preparada

¿En que se parece el coño de una mujer a una sarten? en que siempre esta lista para ponerle la carne

HASHTAG    mac hist as  ",0,1,0,0,0,4.0,"Carne preparada

¿Qué se ve como una sartén de una mujer? en el que siempre estás listo para poner la carne

Hashtag Mac Hist como"
18921,"Cuándo veo a esos padres sacando a pasear a sus hijas me arrepiento de haber violado a la mía.

HASHTAG   HASHTAG   HASHTAG   HASHTAG  ",0,1,0,0,0,4.8,"Cuando veo a esos padres sacando a sus hijas, lamento haber violado a la mía.

Hashtag hashtag hashtag"
8678,Momentos más duros en la relación con mi novia? El momento en el que solo tengo unas milésimas de segundo para sacarle el chupete y meterle la polla y que no empiece a llorar. HASHTAG   HASHTAG   MENTION,0,1,0,0,0,4.6,¿Momentos más difíciles en la relación con mi novia? El momento en que solo tengo unas pocas milésimas de segundo para conseguir el chupete y poner la polla y no empiece a llorar. Mención de hashtag de hashtag
25896,"Condenada a 14 años por descuartizar a su expareja en Vizcaya.

Sólo aparecieron sus piernas
Las feministas calladas.

 URL URL",0,1,0,0,0,2.6,"Condenado a 14 años por dismmitir a su ex pareja en Vizcaya.

Solo aparecieron sus piernas
Las tranquilas feministas.

 URL URL"
10653,"¿Sabías que mientras en la España de Irene y Sánchez aumentan los feminicidios en el Brasil de MENTION disminuyen?
Sí, se puede. Pero no es a la manera de Irene. 
No hagáis RT que a los progres les estalla la cabeza. URL",0,1,0,0,0,2.0,"¿Sabías que mientras en Irene y Sánchez España, los femicidios aumentan en Brasil de mención?
Si es posible. Pero no está a la manera de Irene.
No haga RT que el progreso explote sus cabezas. Url"
23983,"Lo menos que puede hacer asear la casa y no mofarse en las redes: si a ella le diera vergüenza llevaría dinero a la casa y no se andaría paseando con el dinero que él provee. Solo denota irresponsabilidad al no atender a su marido. 

No enseñen a las mujeres a ser mantenidas. URL",0,1,0,0,0,2.6,"Lo menos que puede hacer la casa y no burlarse de las redes: si estaba avergonzada, llevaría dinero a la casa y no caminaría caminando con el dinero que proporciona. Solo denota la irresponsabilidad al no atender a su esposo.

No enseñe a las mujeres a mantenerse. Url"
28218,MENTION jajaja puras mujeres con falta de amor parternal URL,0,1,0,0,0,2.4,Mencionar a las mujeres puras jajaja con falta de url de amor arternal
19405,"Dile a la madre de una niña violada que el preso merece una vida digna, Paloma. Hay que reflexionar antes de ser tan tonta del culo URL",0,1,0,0,0,2.6,"Dile a la madre de una niña violada que el prisionero merece una vida digna, Paloma. Tienes que reflexionar antes de ser tan tonto del culo de la URL"
37441,"MENTION ahh y yo q pensé q era q las tetas no te dejaban leer los tweets , me quedo más tranquilo",0,1,0,0,0,3.0,"Mencione ahh y pensé que era que las tetas no te dejaron leer los tweets, estoy más tranquilo"
25354,MENTION A quien no le gusta un buen par de tetas,0,1,0,0,0,3.0,Mencionar a quién no le gusta un buen par de tetas
2885,"Mientras aquí Irene y su secta se forra a costa de las mujeres, las mujeres en  Irán  : URL",0,1,0,0,0,2.4,"Mientras que aquí Irene y su secta están alineados en mujeres, mujeres en Irán: URL"
9,MENTION Ya estará colocada en algún chiringuito feminazi,0,1,0,0,0,3.4,La mención ya se presentará en un bar de playa feminazi
20714,¿Por qué a las feministas les da tanto miedo no autoengañarse? URL,0,1,0,0,0,2.4,¿Por qué las feministas tienen tanto miedo de no a sí mismos? Url
15151,"Aprovechad este momento para insultar a las feminazis, se despiertan a partir de las 12:00

HASHTAG   HASHTAG   HASHTAG     8 M 2021    Diadelamujer    Dia Internacional De La Mujer     8 M    Womens Day    International Womens Day  ",0,1,0,0,0,3.0,"Tómate este momento para insultar a los feminazis, despierta a partir de las 12:00

Hashtag hashtag hashtag 8 m 2021 diadelamujer Día internacional de la mujer 8 m Día de las mujeres Día internacional de mujeres"
11638,"HASHTAG   HASHTAG  
Titular loco: Un padre descubre, en pleno acto de la masturbación, que la protagonista del vídeo era su hija.",0,1,0,0,0,3.0,"Hashtag hashtag
Titular de locos: un padre descubre, en pleno acto de masturbación, que el protagonista del video era su hija."
25957,MENTION MENTION La jueza feminazi.,0,1,0,0,0,3.4,Mencione mencionar el juez feminazi.
8936,"MENTION Más chiringuitos feminazis.

 STOPFEMINAZIS   URL",0,1,0,0,0,3.4,"Mencione más chiringitos feminazis.

 URL StopFeminazis"
37333,"¿También están reservadas un 40% de plazas a mujeres en mano de obra para minería o construcción? 
O solo en puestos directivos...",0,1,0,0,0,3.2,"¿El 40% de los lugares también se reservan mujeres en trabajo de parto para la minería o la construcción?
O solo en puestos de gestión ..."
1038,MENTION Esto es arte paa! de Youtuber a violador y las feministas encubriendo la pederastia arte en esta vivo y solido la mujer oprimida por el macho violador pero en el fondo sigue queriendo ser violada desde joven Autor: MENTION a no cierto.. ya se borro de las redes y el mapa. URL,0,1,0,0,0,4.0,"¡Mencione que este es PAA Art! Desde YouTuber hasta un violador y la feminista que cubre el arte de la pederastia en este vivo y sólido, la mujer oprimida por el violador, pero al final todavía quería ser violada de un joven autor: mencionar a no cierto ... ya eliminé de las redes y el mapa. Url"
11691,"En Afganistán y en Irak, mueren cientos de mujeres.
Aquí bailamos y enseñamos las tetas, porque somos feministas y todo eso.",0,1,0,0,0,3.8,"En Afganistán e Irak, cientos de mujeres mueren.
Aquí bailamos y mostramos las tetas, porque somos feministas y todo eso."
42495,"MENTION Me importa un pito de quien te lo esperarias jajajajaja. Si crees q llamarme feminista es rebajarme, te comento que me siento mas fuerte que nunca🤪 llamame feminista, feminazi, etc, yo se bien que solo soy una mujer muy fuerte en sus convicciones. Saludos.",0,1,0,0,0,1.6,"Menciono un silbato que te esperaría jajajaja. Si crees que llamarme feminista es reducir, te digo que me siento más fuerte que nunca, llámame feminista, feminazi, etc., sé que soy solo una mujer muy fuerte en sus convicciones. Saludos."
39555,"Uno de los grandes errores que cometio el feminismo fue ridiculizar tanto causas tan importantes para las mujeres. Hacer bailecitos, canciones sin sentido, disfraces, insultos, generalizacion del odio hacia los hombres.... entre miles mas.",0,1,0,0,0,2.8,"Uno de los grandes errores cometidos por el feminismo fue ridiculizar tantas causas importantes para las mujeres. Hacer baile, canciones sin sentido, disfraces, insultos, generalización del odio hacia los hombres ... entre miles más."
22087,MENTION MENTION todas putas menos mamá,0,1,0,0,0,3.8,Mencionar mencionando todas las putas excepto mamá
40817,MENTION  Ideologia De Genero   es una basura ideológica absurda dictada desde la  ONU   e impuesta en gran parte del mundo! URL,0,1,0,0,0,2.0,¡La ideología de género es una basura ideológica absurda dictada por la ONU e impuesta en gran parte del mundo! Url
23433,"Feministas: JAJAJAJA la heterofobia no existe, fifas

Also feministas: Atentado terrorista = Orgullo hetero URL",0,1,0,0,0,3.0,"Feministas: jajajaja heterofobia no existe, quince

También feministas: ataque terrorista = orgullo de la url hetero"
32391,"Este tweet es una copia de las tonterias que dicen las feministas, yo se que es femicidio

No me caguen los tweets URL",0,1,0,0,0,2.8,"Este tweet es una copia de las tonterías que dicen las feministas, sé que es femicidio

No me cago el tweets de la URL"
10824,"Mucha  igualdad   de género y mucho  feminismo   pero la única iniciativa que he visto tomar a una mujer es la de escaquearse cuando toca cortar leña, llevar el coche al taller o mover cajas pesadas.
HASHTAG  ",0,1,0,0,0,3.8,"Mucha igualdad de género y mucho feminismo, pero la única iniciativa que he visto para llevar a una mujer es escapar cuando tienes que cortar leña, llevar el auto al taller o mover cajas pesadas.
Hashtag"
37040,"Car o

 cariño!! a partir de ahora te llamare eva!! ?por que? porque eres mi primera mujer ?ah si? pues zo te llamare peugeot!! ?por que mi vida? porque eres el 406

HASHTAG    feminist as  ",0,1,0,0,0,2.0,"Caro

 ¡¡estimado!! De ahora en adelante te llamaré Eva !! ?¿porque? ¿Por qué eres mi primera mujer? ¿Ah, sí? Bueno, te llamaré Peugeot !! ? ¿Por qué mi vida? Porque tienes 406

Hashtag feminista como"
42215,"Día 33

¿Qué hace una mujer cortada por la mitad arrastrándose por el desierto?
- Croquetas

HASHTAG   HASHTAG   HASHTAG   MENTION",0,1,0,0,0,3.8,"Día 33

¿Qué corta una mujer en la mitad del desierto?
- Croquetas

Hashtag hashtag hashtag mención"
17853,"¿En qué se parece mi novia a un calendario? 
— En que los dos tienen 12 meses.

HASHTAG   HASHTAG  ",0,1,0,0,0,3.4,"¿Cómo se ve mi novia como un calendario?
- en el que los dos tienen 12 meses.

Hashtag hashtag"
1443,Más futuros postapocalipticos y menos feminismo y sentimentalismos baratos.,0,1,0,0,0,2.4,Más futuros pospocalípticos y menos feminismo y sentimentalismos baratos.
2509,"MENTION Los menores de edad también son denunciados y condenados por violencia de género.
Las feminazis no excluyen a nadie.",0,1,0,0,0,3.4,"Mencione que los menores también son denunciados y condenados por violencia de género.
Los feminazis no excluyen a nadie."
4988,"MENTION Exacto, religión y feminismo no te llevan a nada. Pero Jesús te lleva al Padre",0,1,0,0,0,2.6,"La mención exacta, la religión y el feminismo no te llevan a nada. Pero Jesús te lleva al padre"
35996,sí hay mujeres pero son súper retraídas y orgullosas vieran qué triste es xd URL,0,1,0,0,0,2.4,"Sí, hay mujeres, pero son súper retraídos y orgullosos de ver lo triste que es XD URL"
2434,MENTION MENTION Querella a la feminazi y a quienes la llevaron.,0,1,0,0,0,3.4,Mencione mencionar una queja a Feminazi y aquellos que la llevaron.
35895,"Feminazis, carne de psiquiátrico.

Irene Montero acusa «al 97%» de los jóvenes de «no atreverse a plantar cara a una situación machista»

URL",0,1,0,0,0,3.8,"Feminazis, carne psiquiátrica.

Irene Montero acusa a ""97%"" de los jóvenes a ""no se atreve a enfrentar una situación machista""

Url"
9734,"MENTION Acércate por los colegios a dar charlas enseñando las tetas.
Así aprenderán ellos y luego tú cuando se lo cuenten a sus padres.",0,1,0,0,0,3.6,"Mencione el acercamiento a las escuelas para dar charlas que muestran tetas.
Entonces aprenderán y luego tú cuando les cuenten a sus padres."
36067,"MENTION MENTION Sería miserablos y miserablas.
Infinitivo, gerundio y participio.
Formas impersonales. Sin género ni número.

La primera batalla es la del lenguaje.

 STOPFEMINAZIS  ",0,1,0,0,0,3.0,"La mención de mención sería miserable y miserable.
Infinitivo, gerundio y participio.
Formas impersonales. Sin género o número.

La primera batalla es la del lenguaje.

 Stopfeminazis"
22557,MENTION MENTION Y lo hace no porque este en contra del aborto sino para justificar su irresponsabilidad de andar regando hijos por todos lados,0,1,0,0,0,2.8,Mencionar mencionar y no porque está en contra del aborto sino para justificar su irresponsabilidad de caminar de regreso a los niños por todas partes
21301,"MENTION MENTION No es jueza.

Es una abogada feminazi socialista.",0,1,0,0,0,3.2,"La mención de mención no es un juez.

Ella es una abogada socialista feminazi."
37705,"MENTION MENTION Ovarios secos y selva amazonica, y si, sos fea y feminista, no podes pedir mucho",0,1,0,0,0,3.6,"Mencione mencionar ovario seca y la jungla amazónica, y sí, eres feo y feminista, no puedes preguntar mucho"
651,MENTION Cualquier hombre decente prefiere mil veces a una antifeminista q a una feminista,0,1,0,0,0,2.6,Mencionar a cualquier hombre decente prefiere mil veces a un Anifminista Q a una feminista
22653,"MENTION La ideologia de genero y los metodos anticonceptivos, ambos para destruir la natalidad y alterar el curso natural de los humanos.",0,1,0,0,0,2.0,"Mencione la ideología de los métodos de género y anticonceptivos, tanto para destruir el nacimiento como alterar el curso natural de los humanos."
36513,MENTION MENTION Jajaja que lo haga tranquilo y que nos deje a las mujeres para nosotros,0,1,0,0,0,2.2,Mencione mencionar jajaja para que se calme y deje que las mujeres nos
38405,"MENTION No te deben aguantar, debes ser feminista e insoportable, quedate solterona nomas",0,1,0,0,0,3.2,"La mención no debe soportarte, debes ser feminista e insoportable, permanecer soltero Nomas"
38966,"MENTION Alguna feminista va a leer ""lenguaje masculino"" y se le va a saltar un tornillo",0,1,0,0,0,3.2,"Alguna mención feminista leerá ""lenguaje masculino"" y un tornillo saltará"
19231,"MENTION MENTION MENTION A los tipos tampoco nos gustan los taxis, a las mujeres definitivamente no jaja",0,1,0,0,0,0.6,"Mencionar mencionar a los tipos no les gustan los taxis, las mujeres definitivamente no jaja"
39956,"M A R A V I L L A: ""La igualdad no es ser igual que los hombres; eso es la homogeneización"".

El reverso oscuro de Tinder: sexo sin amor para las mujeres, impotencia para los hombres URL",0,1,0,0,0,2.6,"M a r a v i l l a: ""La igualdad no es ser la misma que los hombres; eso es la homogeneización"".

La oscuridad de Tinder: Sex sin amor por las mujeres, impotencia para los hombres de URL"
23257,“El sexo para las mujeres ha sido siempre un trabajo” | MENTION  MENTION URL,0,1,0,0,0,3.8,"""El sexo para las mujeres siempre ha sido un trabajo"" | Mencionar URL"
24324,"👇👇
Fraser: El feminismo liberal persigue liberar a unas pocas a costa de muchas URL a través de MENTION",0,1,0,0,0,3.2,"👇👇
Fraser: el feminismo liberal busca liberar a algunos a expensas de muchas URL a través de la mención"
37840,Aquí aboliendo el género 🤣 URL,0,1,0,0,0,1.6,Aquí aboliendo el género 🤣 URL
40098,"No, feminista, esas TAMPOCO son formas, por ese motivo ves a todo mundo condenando tales actos.

Toda violencia injustificada es reprobable y condenable, venga de quien venga. La cuestión acá es que quieres justificar un acto y condenar otro en función del sexo. Hipocresía total. URL",0,1,0,0,0,2.4,"No, feminista, esas tampoco son formas, por esa razón ves a todos condenando tales actos.

Toda la violencia injustificada es reprensible y condenable, proviene de quien venga. La pregunta es que desea justificar un acto y condenar a otro basado en el sexo. Hipocresía total. Url"
36540,Imagínate ser abogada y creer que el aborto es un derecho. 🤡,0,1,0,0,0,3.0,Imagine ser abogado y creer que el aborto es un derecho. 🤡
3001,"""El aborto es un flagelo que mata a un niño y destruye a una mujer para siempre"".

- Ana Marmora, abogada, periodista, diplomada en derechos humanos y activista pro-vida por los derechos de los niños por nacer.",0,1,0,0,0,2.8,"""El aborto es un flagelo que mata a un niño y destruye a una mujer para siempre"".

- Ana Marmora, abogada, periodista, diploma en derechos humanos y activista de los derechos de los niños que nacerán."
22005,"MENTION No es juez.
Es una abogada feminazi socialista.",0,1,0,0,0,3.2,"La mención no es un juez.
Ella es una abogada socialista feminazi."
79377,La purita verdad: IMAGEN Hombres -Free fire es el mejor -Fornite es el mejor Mujeres -Ni modo a lavar los trastes otra vez -Sí porque somos mujeres,0,1,0,0,0,3.8,"La verdad de La Purita: Image Men -Free Fire es el mejor -fornite es la mejor mujer, en la forma de lavar los trastes nuevamente, porque somos mujeres"
35559,"MENTION MENTION MENTION MENTION Déjala, sin celos. Y eso que le toco las tetas y le beso en la boca.",0,1,0,0,0,3.0,"Mencionar mencionar la mención Déjela, sin celos. Y eso tocó sus tetas y lo besó en su boca."
39479,MENTION MENTION MENTION Bueno Buenos Aires no es la única provincia que tiene influencia niño las feminazis no se atreven a salir al interior por miedo a que las cuelguen cuando llenen una provincia que no sea Bs. As. me avisas aliado feminista (no la pones mas) 7w7,0,1,0,0,0,2.2,Mencione mencionar que Bueno Buenos Aires no es la única provincia que tiene un niño que influye en las feminazis no se atreven a entrar por temor a colgarlos cuando llenan una provincia distinta de BS. ) 7W7
40749,"Claro, es por ser mujeres.
Su feminismo rancio no tiene nada que ver 🤡 URL",0,1,0,0,0,2.4,"Por supuesto, es para ser mujeres.
Su feminismo Rancio no tiene nada que ver con 🤡 URL"
37098,La feminista promedio arremete más contra las mujeres provida y los no nacidos que contra los agresores y violadores.,0,1,0,0,0,2.8,La feminista promedio ataca más contra las mujeres Provida y las que no nacen que contra agresores y violadores.
21587,"MENTION MENTION MENTION Usted lo de la inversión de la carga de la prueba no lo tiene claro, ¿no?

Si tanto defiende la presunción, ¿qué me dice de su ministerio de igualdad y de la ley de violencia de género?

¿Quitar libertades a un hombre solo con la declaración de una mujer, sin pruebas ni juicio?",0,1,0,0,0,2.0,"Mencione mencionar que está sobre la inversión de la carga de prueba no está clara, ¿no?

Si defiende tanto la presunción, ¿qué me dice sobre su ministerio de igualdad y la ley de violencia de género?

¿Eliminar la libertad de un hombre con la declaración de una mujer, sin evidencia ni juicio?"
27194,MENTION MENTION Se ve que estos machistas no están respetando las cuotas de genero ni la diversidad. Como se entere Montero...,0,1,0,0,0,1.4,Mencione que se ve que se ve que estos machos no están respetando las cuotas de género o diversidad. Cómo se entera Montero ...
29405,Las feministas de ahora se llenan la boca hablando que gracias a ellas podemos votar y opinar... PERO ALGUIEN VIO ALGUN LOGRO ACTUAL DEL FEMINISMO RADICAL? La respuesta es no.,0,1,0,0,0,2.6,Las feministas ahora llenan sus bocas hablando que gracias a ellos podemos votar y comentar ... pero ¿alguien vio algún logro actual del feminismo radical? La respuesta es no.
7246,MENTION MENTION Anda a cagar pedazo de feminista hija de mil puta,0,1,0,0,0,3.2,La mención de la mención va a la mierda pieza de hija feminista de mil putas
14856,MENTION MENTION MENTION Supongo que Mr.X en su video con tantos billetes a su alrededor se le olvido mencionar que la mina MENTION odia a los Hombres Blancos (como si un moreno sea diferente) que es una toxica de mierda en twitter que pertenece ala nueva ola del feminismo extermina machirulos 🤔,0,1,0,0,0,2.6,Mencionado Mencionar Supongo que el Sr.x en su video con tantos boletos a su alrededor se olvida mencionar que el Mint Mina odia a los hombres blancos (como si una morena fuera diferente) que es una mierda tóxica en Twitter que pertenece al nuevo nuevo Un Ola of Extermine Feminism Machirulos 🤔
5970,Que se afeite de una vez la feminazi asquerosa de la Natalia Valdebenito URL,0,1,0,0,0,4.0,Que la asquerosa feminazi de la URL de Natalia Valdebenito se afeita de inmediato
6615,"¿Nuevas ""modelos"" o son la ""cuota de exigencias feministas""? URL",0,1,0,0,0,2.4,"¿Nuevos ""modelos"" o son las ""demandas feministas""? Url"
37573,"MENTION La violencia de género hace referencia al la violencia ejercida de hombre a mujer. Repito, la violencia no tiene género.",0,1,0,0,0,2.4,"Mencione que la violencia de género se refiere a la violencia ejercida de hombres a mujeres. Repito, la violencia no tiene género."
372,buenas quiero decir que le he pillado una fobia extrema a las tetas entonces si os caigo mal me podéis llenar md de foto tetas para crearme una fobia tengo md abierto,0,1,0,0,0,3.6,"Bueno, quiero decir que he atrapado una fobia extrema a las tetas, así que si me caigo mal, puedes llenarme con MD con fotos para crear una fobia, tengo un MD abierto"
21346,"Odio que las mujeres en la industria musical actual no se dan su puesto de manera femenina o como deberían si es que eso esta bien, sino que imitando a los hombres hacen la misma vaina, la misma porquería de música, la misma mierda de videos etc",0,1,0,0,0,2.2,"Odio que las mujeres en la industria de la música actual no tomen su lugar de manera femenina o como deberían si eso está bien, pero que los hombres imitadores hagan la misma vaina, lo mismo porque sería música, la misma mierda de videos, etc. ."
24186,¿Un villano? Pero si ama a su país. Ha podido cometer errores pero por culpa de las feminazis que le quitaron a su hijo. También le desgastó el suicidio de su novia de extremo centro. URL,0,1,0,0,0,3.4,"¿Un villano? Pero si ama a su país. Ha podido cometer errores, pero debido a las feminazis que le quitaron a su hijo. También se perdió el suicidio de su novia del centro extremo. Url"
4652,Podría ser que los jueces son machistas y les gusta soltar violadores o podría ser que vuestra ley es una soberana mierda porque no tenéis puta idea de legislar. Seguramente sea lo primero. URL,0,1,0,0,0,2.2,Podría ser que los jueces son machos y les gusta liberar violadores o podría ser que su ley sea una mierda soberana porque no tienes una maldita idea de legislar. Seguramente lo primero. Url
31600,"Hoy es Día de la Mujer, No día del feminismo.",0,1,0,0,0,3.0,"Hoy es el Día de la Mujer, ningún día de feminismo."
29338,"¿Qué otras cosas morbosas dicen las mujeres aparte de ""te la voy a chupar bien rico""?",0,1,0,0,0,3.2,"¿Qué otras cosas morbosas dicen que las mujeres aparecen de ""Voy a chuparlo muy rico""?"
867,"Apoyo 100% el comentario de este twit 

Irene Montero ha beneficiado a pederastas y violadores con su ley

Eso de “sola y borracha quiero llegar a casa” aplica sólo si tienes escolta privada como ministra… al resto de mujeres NO!

 team VOX   URL",0,1,0,0,0,2.0,"100% apoya este comentario de Twit

Irene Montero se ha beneficiado de pedófilos y violadores con su ley

Ese ""solo y borracho quiero llegar a casa"" se aplica solo si tienes una escolta privada como ministro ... ¡el resto de las mujeres no!

 URL del equipo VOX"
79357,"Lo feminazi les dura hasta que se encuentran una buena verga, se sabe.",0,1,0,0,0,4.0,"La feminazi dura hasta que encuentran una buena polla, se sabe."
79358,Mujer.... Despues De La Tamaliza   ponte a limpiar el reguero... Dorso de la mano con el dedo índice señalando hacia abajo  De Zurda Team,0,1,0,0,0,3.0,"Mujer ... Después de la Tamaiza, ponte el sendero ... Backs Backs con el dedo índice apuntando hacia el equipo del equipo"
79359,La RAE acaba de confirmar que el sinónimo de fregar o limpiar sea mujer o persona de sexo femenino,0,1,0,0,0,3.6,El RAE acaba de confirmar que el sinónimo de fregado o limpieza es una mujer o mujer.
79360,Este tipo de personas si no fueran tías con las tetas gordas se les haría mucho bullying y me parece algo muy necesario para yo no tener que escucharlos.,0,1,0,0,0,3.4,Este tipo de personas si no fueran tías con tetas gordas se harían mucho intimidación y parece muy necesario que no tenga que escucharlas.
